train_id,emb_dim,h_dim,latent_dim,categorical_dim,batch_size,save_model,initial_temp,min_temp,epochs,anneal_rate,activation,model_name,current_epoch,train_loss,kld,recon_loss
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,157,111.73919551280322,0.19094017798400056,111.54825547782097
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,158,138.29895491626382,0.1311345196313621,138.16782029294177
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,159,130.62826365265397,0.06753151571553057,130.56073179297684
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,160,129.6048137601568,0.14442659552255388,129.46038742486942
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,161,128.8233682200395,0.14101846112730754,128.6823493156644
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,162,124.63389671705046,0.08219125208275094,124.5517054183707
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,163,125.97379024779599,0.07144351402369652,125.90234678489728
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,164,123.26740138438525,0.046647676179257545,123.22075404383202
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,165,122.1145563283678,0.06083924584708161,122.0537173866567
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,166,121.86821026038069,0.02989520910530459,121.83831500480188
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,167,122.02392261989867,0.08554607856174859,121.93837645304137
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,168,120.53437442674162,0.05851233423332483,120.4758620710004
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,169,120.89571793698474,0.07544507839567753,120.82027245621654
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,170,119.25883669352663,0.06163289686098942,119.19720370466538
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,171,117.77189927074791,0.03673334373418468,117.73516575934478
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,172,118.21766637306845,0.1252258138021053,118.09244037860006
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,173,117.0576602872564,0.1349011662091998,116.92275927211698
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,174,115.5787729505676,0.06952932493462748,115.50924377019892
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,175,116.4538549349453,0.10948082607095413,116.34437400860023
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,176,117.4138963815257,0.23563881638300352,117.17825800015781
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,177,114.93226313722727,0.22165184521543388,114.71061148037568
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,178,117.62844427119302,0.10919970529184815,117.5192446208132
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,179,117.14238922372049,0.04683218621623121,117.09555713379581
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,180,116.97839016150374,0.3600527105739762,116.61833728347695
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,181,115.0712998110945,0.1719280007959071,114.89937182684629
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,182,114.16840680791528,0.2842030177788181,113.88420364211278
