train_id,emb_dim,h_dim,latent_dim,categorical_dim,batch_size,save_model,initial_temp,min_temp,epochs,anneal_rate,activation,model_name,lr,current_epoch,train_loss,kld,recon_loss
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,68,141.89222026003,0.1396404338887383,141.75257995774075
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,69,141.91574535053738,0.13266914831834603,141.7830765023416
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,70,142.026249500928,0.1268753404857704,141.8993742294733
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,71,141.8606778561081,0.15576192012149326,141.7049162216608
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,72,141.80731837657274,0.15074465180958174,141.65657338516488
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,73,141.89706500986006,0.1657522282877021,141.7313130837119
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,74,141.3543614340092,0.1444154041742093,141.20994593161905
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,75,142.00469485962589,0.15631964893301548,141.84837526774538
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,76,143.35989712878487,0.17356500564688476,143.18633266048536
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,77,141.6364346920456,0.1690669651683523,141.46736836301687
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,78,141.46840819469472,0.16483684007634117,141.30357103716602
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,79,141.16411624297254,0.1611192232172792,141.00299700320755
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,80,141.26491723666533,0.16531556564799987,141.09960132409196
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,81,141.00663554997735,0.1648025920213257,140.8418330830105
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,82,140.95109494878443,0.17247736717455953,140.77861794318943
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,83,141.19001858537368,0.1797523276252641,141.01026549787153
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,84,141.04456738213807,0.18032885536304494,140.8642393080569
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,85,167.6182814961639,0.22500081442666975,167.39328049296174
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,86,151.0449618766321,0.20921046299170393,150.83575102242318
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,87,146.89424584320236,0.19515034408200513,146.69909533084427
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,88,145.51302940410804,0.18321058615136543,145.32981872558594
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,89,144.11267009756182,0.18358731689703398,143.9290829231726
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,90,145.52942379271786,0.18360773848565243,145.3458153740477
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,91,142.99905458734838,0.1891731178562944,142.80988202174066
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,92,142.26374504974532,0.1868542108417216,142.07689080844267
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,93,141.57207341483942,0.18864562457108366,141.38342816263273
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,94,141.72457691845972,0.20762834965524093,141.5169492689944
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,95,141.2318768158802,0.20118192686231096,141.03069541467488
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,96,141.58454684262776,0.20344594837222968,141.38110098654394
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,97,141.46904691411646,0.2347505967755344,141.23429638773038
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,98,141.1343323091117,0.22436639378413312,140.90996627386104
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,99,142.07209600796358,0.2216941841893433,141.8504017782475
